,date,county,fips,hosp019_mean,hosp019_best,hosp019_CI95l,hosp019_CI95u,hosp2039_mean,hosp2039_best,hosp2039_CI95l,hosp2039_CI95u,hosp4059_mean,hosp4059_best,hosp4059_CI95l,hosp4059_CI95u,hosp60_mean,hosp60_best,hosp60_CI95l,hosp60_CI95u,hosptot_mean,hosptot_best,hosptot_CI95l,hosptot_CI95u,newhosp019_mean,newhosp019_best,newhosp019_CI95l,newhosp019_CI95u,newhosp2039_mean,newhosp2039_best,newhosp2039_CI95l,newhosp2039_CI95u,newhosp4059_mean,newhosp4059_best,newhosp4059_CI95l,newhosp4059_CI95u,newhosp60_mean,newhosp60_best,newhosp60_CI95l,newhosp60_CI95u,icu019_mean,icu019_best,icu019_CI95l,icu019_CI95u,icu2039_mean,icu2039_best,icu2039_CI95l,icu2039_CI95u,icu4059_mean,icu4059_best,icu4059_CI95l,icu4059_CI95u,icu60_mean,icu60_best,icu60_CI95l,icu60_CI95u,icutot_mean,icutot_best,icutot_CI95l,icutot_CI95u,newinfec019_mean,newinfec019_best,newinfec019_CI95l,newinfec019_CI95u,newinfec2039_mean,newinfec2039_best,newinfec2039_CI95l,newinfec2039_CI95u,newinfec4059_mean,newinfec4059_best,newinfec4059_CI95l,newinfec4059_CI95u,newinfec60_mean,newinfec60_best,newinfec60_CI95l,newinfec60_CI95u,newcases019_mean,newcases019_best,newcases019_CI95l,newcases019_CI95u,newcases2039_mean,newcases2039_best,newcases2039_CI95l,newcases2039_CI95u,newcases4059_mean,newcases4059_best,newcases4059_CI95l,newcases4059_CI95u,newcases60_mean,newcases60_best,newcases60_CI95l,newcases60_CI95u,newinfectot_mean,newinfectot_best,newinfectot_CI95l,newinfectot_CI95u,cummort_mean,cummort_best,cummort_CI95l,cummort_CI95u,hosp_data,icu_data,cummort_data
537,4/28/20,Los Angeles County,6037,7.8961564,8.294205586,6.66539223,9.09802405,257.5957017,324.6300314,196.256781,329.1811861,456.8539923,429.4222954,413.2657407,530.6799271,1601.438887,1550.563435,1550.856073,1650.206145,2323.784737,2312.909968,2281.163712,2357.356656,0.521516451,0.559779011,0.419368831,0.615328823,19.21147867,24.6009939,14.40199541,25.1545639,33.35002638,31.25289944,30.06742809,39.188356,134.2730198,132.46901,131.5823738,136.7449567,1.41796328,1.408702784,1.205016832,1.622474383,39.16065783,46.78789124,30.62265399,48.36091985,53.17257903,46.57361473,45.83819134,64.42708971,573.6159452,570.5335308,556.5614489,590.3345645,667.3671453,665.3037396,650.7978626,682.2415069,261.7780478,290.5558143,208.4060228,317.1062899,1283.611909,1461.849562,1057.485311,1518.199877,579.4925725,553.7735552,524.1178668,644.6493201,911.5259803,958.5807582,828.324687,987.1974123,3036.40851,3264.75969,2714.342979,3356.151424,265.9136535,295.044415,211.3885185,322.2793606,1305.231908,1486.440216,1073.740392,1536.261451,588.9914254,562.9014653,531.4254703,655.906832,925.0760463,972.9041162,841.4849193,999.0026921,1172.433528,1181.596248,1144.164159,1200.073401,2543,727,1000
538,4/29/20,Los Angeles County,6037,7.858938952,8.259467601,6.619869471,9.060208845,257.9589073,325.212399,196.5041928,329.824788,455.5164412,427.7754886,411.5753026,529.600528,1603.667789,1552.431477,1552.66747,1652.0564,2325.002077,2313.678832,2284.491111,2358.732428,0.519399461,0.557613566,0.417182203,0.613239573,19.14282442,24.5148636,14.32911058,25.07715854,33.2326643,31.14268263,29.96754903,39.05791724,133.904776,132.1020044,131.1576682,136.4188589,1.40988883,1.401384203,1.194126242,1.614680088,39.17210546,46.81107505,30.63208284,48.40360737,52.87341555,46.27481435,45.55866041,64.11975961,573.7684253,570.5339068,557.0399836,590.1433469,667.2238351,665.0211804,651.2273125,681.8274294,260.8538422,289.5242272,207.7495958,315.9213323,1278.785161,1456.236813,1053.900225,1513.446209,577.5164564,551.8794482,522.532821,642.2552078,908.4063637,955.2426117,825.2618184,984.3608945,3025.561823,3252.8831,2702.995751,3346.623581,264.9757779,294.0202582,210.7167049,321.1022448,1300.46772,1480.98861,1070.120818,1531.362463,587.0568562,561.0652413,529.9486679,653.5943963,922.181463,969.818793,838.7455801,996.4524088,1211.888272,1220.71221,1183.676506,1239.678915,2550,699,1056
539,4/30/20,Los Angeles County,6037,7.822318018,8.225123175,6.572003277,9.025762525,258.2270882,325.6661013,196.6842439,330.4908166,454.1731293,426.1538812,409.9220168,528.4582438,1605.323715,1553.762464,1553.939325,1653.300507,2325.546251,2313.80757,2286.087659,2359.357916,0.517343692,0.55549787,0.415072316,0.611202703,19.0741311,24.42816714,14.25673827,24.99897836,33.11708446,31.03432521,29.87248072,38.92858605,133.5266346,131.7250007,130.6998062,136.0347097,1.401978591,1.394209223,1.183695907,1.606958118,39.16890356,46.81599475,30.63097796,48.42677236,52.58759478,45.99290522,45.29753673,63.81856501,573.7213057,570.3489461,556.9261345,589.7416735,666.8797826,664.5520553,650.9433571,681.2585747,259.9250735,288.4846022,207.088578,314.7281141,1273.932728,1450.582485,1050.303337,1508.939838,575.5227381,549.9643844,520.5545054,639.8454373,905.247888,951.8590834,822.0880105,981.4711346,3014.628428,3240.890555,2691.604972,3336.950384,264.0410187,292.9947032,210.0482703,319.9236663,1295.690727,1475.502916,1066.509043,1527.56552,585.1130193,559.2160607,528.4653907,651.203681,919.2387306,966.6790553,835.9465534,993.8403968,1251.321179,1259.797513,1223.110715,1279.347347,2364,684,1111
540,5/1/20,Los Angeles County,6037,7.786298835,8.191179914,6.525746565,8.994581562,258.407156,326.0000791,196.8019951,330.9854512,452.8248826,424.5558767,408.5648366,527.25803,1606.4473,1554.594074,1555.032735,1653.982114,2325.465638,2313.341209,2286.434193,2358.59178,0.515338096,0.553421496,0.413026749,0.609207331,19.00536331,24.34090402,14.20042445,24.92380528,33.0028313,30.92731976,29.80276522,38.79865917,133.1392132,131.338546,130.2337849,135.6533478,1.394240568,1.387182597,1.175146282,1.599441876,39.15246127,46.80432911,30.62040434,48.43215949,52.31413478,45.72637523,45.05313765,63.52332702,573.4928954,569.9955726,556.618617,589.1453923,666.353732,663.9134595,650.3985398,680.4902585,258.9912945,287.4366325,206.4225835,313.5263014,1269.053419,1444.88603,1046.249573,1504.022005,573.5112698,548.0283499,518.3639156,637.419916,902.0518307,948.4315199,818.6033321,978.5294038,3003.607814,3228.782532,2680.169506,3328.536232,263.1077322,291.9663213,209.3815311,318.7421616,1290.898173,1469.981527,1062.900837,1523.766567,583.158132,557.3521988,526.9596275,648.8311388,916.2498392,963.4868498,832.9828425,991.1684892,1290.721714,1298.842568,1262.551626,1319.012577,2395,704,1172
541,5/2/20,Los Angeles County,6037,7.750876955,8.157636295,6.481031599,8.964385685,258.5054688,326.2225945,196.8056469,331.1795919,451.4721598,422.9796811,407.312533,526.0042125,1607.075961,1554.960935,1555.13103,1654.141786,2324.804467,2312.320847,2286.055704,2356.786908,0.513373207,0.551375569,0.411034888,0.607244144,18.93648547,24.25306912,14.13906469,24.84889272,32.88952055,30.82124104,29.73378674,38.65466661,132.7430629,130.94313,129.7601376,135.2779349,1.386678749,1.380305725,1.167296543,1.592700132,39.12404971,46.77759767,30.58294445,48.42135163,52.052039,45.47376425,44.82384479,63.23377549,573.0997171,569.489002,556.1561072,588.3727626,665.6624845,663.1206697,649.9410998,679.7285598,258.052133,286.3800766,205.7512916,312.3156319,1264.146263,1439.147071,1041.989634,1498.105258,571.4819784,546.0713976,516.1325915,634.9786193,898.8193988,944.9612064,814.9507382,975.5369179,2992.499773,3216.559752,2668.688557,3320.553259,262.1745307,290.9339257,208.7150778,317.5565107,1286.087637,1464.423064,1059.292459,1519.911207,581.190761,555.472299,525.435841,646.4468735,913.2166261,960.2439935,829.9852054,988.4383976,1330.080311,1337.838651,1302.000358,1358.757731,2380,704,1209
542,5/3/20,Los Angeles County,6037,7.716040284,8.124483635,6.437786609,8.925081652,258.5278743,326.3412799,196.7067796,331.2660566,450.1151369,421.4233798,406.0497581,524.7005829,1607.244152,1554.89489,1554.89489,1654.155709,2323.603203,2310.784033,2286.291058,2355.996511,0.511440921,0.549352547,0.409087668,0.605305181,18.86746273,24.16465432,14.08068587,24.76134803,32.77682879,30.71573362,29.66517935,38.51102092,132.3386769,130.5391936,129.2624929,134.9176832,1.379293877,1.373577339,1.158629139,1.586064019,39.08481378,46.7371741,30.51053518,48.39605214,51.80031823,45.23367944,44.60811904,62.94957625,572.5566704,568.8429072,555.5525749,588.0544186,664.8210963,662.1873381,649.4129076,678.7196542,257.1072827,285.3147497,205.0744389,311.0959049,1259.210484,1433.365396,1037.719098,1492.236635,569.4348547,544.0936364,513.8906412,632.5215799,895.5517366,941.4493738,811.5351049,972.496067,2981.304358,3204.223156,2657.161623,3310.983605,261.2402442,289.8965332,208.0477313,316.3657001,1281.257008,1458.826364,1055.68062,1515.275808,579.2097637,553.5753081,523.9016055,644.0500131,910.1407933,956.9521888,826.9551416,985.6517261,1369.388272,1376.777806,1341.448066,1398.465119,2299,694,1229
543,5/4/20,Los Angeles County,6037,7.681770795,8.091707715,6.395937412,8.884558288,258.47975,326.3631851,196.5579282,331.2521383,448.7537763,419.8849978,404.5984527,523.3504793,1606.983603,1554.425222,1554.539607,1654.002011,2321.898901,2308.765112,2285.657537,2355.07267,0.509534309,0.547346025,0.407177356,0.603383643,18.79826165,24.07564974,14.02505292,24.67306325,32.66448452,30.61050126,29.59663767,38.36750769,131.926498,130.1271347,128.7518348,134.5418973,1.372084108,1.366994091,1.14910058,1.579535778,39.03578341,46.6842987,30.4280411,48.39712352,51.55800708,45.00480546,44.40451038,62.67035299,571.8771827,568.0695698,554.7432593,587.7591518,663.8430573,661.125668,648.6332407,678.0829056,256.1564952,284.2405168,204.3545809,309.8669741,1254.245487,1427.540931,1033.436788,1486.979448,567.3699442,542.0952232,512.0397134,630.0488805,892.2499326,937.8972038,807.9483344,969.5678899,2970.02186,3191.773874,2645.588467,3300.947809,260.3038875,288.8533326,207.3785059,315.1688915,1276.404462,1453.190467,1052.062434,1510.638008,577.2142396,551.6604231,522.1921009,641.6398799,907.0239233,953.6130363,823.8940403,982.8099842,1408.637678,1415.652764,1380.845365,1438.089664,2371,676,1256
544,5/5/20,Los Angeles County,6037,7.648045951,8.059290137,6.355408726,8.844230708,258.3660411,326.2948207,196.3627747,331.1445791,447.3878827,418.3625472,403.0762164,522.0594419,1606.323546,1553.578876,1554.211762,1653.861496,2319.725516,2306.295534,2282.859974,2353.52325,0.507647448,0.545350579,0.405447322,0.601473732,18.72885066,23.98604471,13.96391985,24.58403624,32.55226041,30.5052978,29.51053681,38.22394751,131.5069256,129.707315,128.2350354,134.1743913,1.365045563,1.360551034,1.139949645,1.573115339,38.97788396,46.62009026,30.33935602,48.39067942,51.32417616,44.78591062,44.21166362,62.39570468,571.0733485,567.1800192,553.7650255,587.0160047,662.7404542,659.9465711,647.5566528,677.3239166,255.1995724,283.1572862,203.5853696,308.6287407,1249.250835,1421.673734,1029.141725,1481.979185,565.2873393,540.0763548,510.0969341,627.5606466,888.9150255,934.3058349,804.3412566,966.7851123,2958.652772,3179.21321,2633.969078,3290.770256,259.3646335,287.8036583,206.7065793,313.9653959,1271.528438,1447.514605,1048.435382,1506.103461,575.2034906,549.7270472,520.0932324,639.2159602,903.8674923,950.2280461,820.6298998,979.914598,1447.821304,1454.456868,1420.041891,1477.63033,2370,681,1313
545,5/6/20,Los Angeles County,6037,7.61483989,8.027209441,6.316125221,8.804099788,258.1912951,326.1422,196.1246952,330.9496117,446.0171478,416.8540627,401.5693912,520.7381192,1605.290912,1552.380655,1553.417497,1653.363389,2317.114195,2303.404127,2281.595479,2351.711477,0.505775286,0.543361617,0.404069294,0.599570509,18.65920042,23.89582847,13.90289913,24.49426405,32.43996672,30.39991947,29.39974464,38.08019085,131.0803211,129.2800638,127.7185533,133.8017494,1.358172792,1.354242031,1.131156231,1.566356427,38.91194602,46.54555709,30.24513274,48.37519875,51.09794061,44.57585002,44.02832089,62.12521932,570.1560576,566.1841589,552.6793867,586.4489387,661.524117,658.659808,646.3132194,676.0299826,254.2363604,282.0650039,202.810766,307.3811476,1244.226231,1415.763981,1024.833115,1476.921072,563.1871726,538.0372627,508.139784,625.0570403,885.5480097,930.6763665,800.4863926,963.9558284,2947.197774,3166.542614,2622.303651,3280.6796,258.4217897,286.7469684,206.0312667,312.7546512,1266.627615,1441.798188,1044.214717,1500.663888,573.1769873,547.7747549,517.8600948,636.7778774,900.6728829,946.7986483,817.0667329,976.9669195,1486.932552,1493.184013,1459.208077,1517.088804,2292,657,1367
546,5/7/20,Los Angeles County,6037,7.582124398,7.995442021,6.278012357,8.764650069,257.9596951,325.9108772,195.8467859,330.8023717,444.6411866,415.357629,400.0834655,519.3878517,1603.910526,1550.853405,1551.902203,1651.470492,2314.093532,2300.117353,2279.509007,2349.218958,0.503913512,0.541375264,0.402704837,0.597669774,18.589284,23.80499077,13.84195498,24.40818826,32.32744567,30.29419827,29.28880661,37.9361137,130.647013,128.8456831,127.2739147,133.4648164,1.351459165,1.348060085,1.122699968,1.559159806,38.83871442,46.46160722,30.1459535,48.34970338,50.87846571,44.37356617,43.85141212,61.8584845,569.1351123,565.0908815,551.4956712,585.5184028,660.2037516,657.2741149,644.9421814,674.824058,253.2667446,280.9636497,202.0306783,306.1241743,1239.17151,1409.81195,1020.51032,1471.80535,561.0696112,535.9782071,505.8545259,622.5382552,882.1498401,927.0098629,796.5995144,961.14691,2935.657706,3153.763669,2610.592557,3271.458608,257.4747789,285.6828263,205.3519998,311.5362046,1261.700892,1436.04079,1039.9323,1494.727908,571.1343419,545.8032616,515.6173387,634.3253712,897.4413944,943.3262015,813.6014497,973.9682354,1525.96538,1531.828579,1498.337788,1556.434336,2323,638,1418
547,5/8/20,Los Angeles County,6037,7.549869714,7.963962879,6.240997031,8.728574002,257.6750894,325.6059831,195.5318872,330.7217801,443.2595654,413.8714004,398.6159238,518.0445954,1602.205279,1549.01818,1549.921412,1650.167132,2310.689804,2296.459526,2276.476405,2346.881768,0.502058461,0.539388254,0.401349789,0.595767963,18.51907701,23.71352226,13.78105525,24.32718343,32.2145666,30.18799645,29.17758312,37.79161381,130.207301,128.4044509,126.811771,133.1518298,1.344897194,1.341997615,1.114989397,1.552064248,38.75885662,46.36905794,30.04741611,48.31500061,50.66497032,44.17808779,43.66792972,61.59509544,568.0193348,563.9081729,550.2629984,584.5088182,658.788059,655.7973162,643.2594644,673.2334509,252.2906442,279.8532321,201.2337798,304.8578326,1234.086618,1403.818015,1016.172849,1466.63236,558.934852,533.8994733,504.1202324,620.0045122,878.7214363,923.3073574,792.6974599,957.9661551,2924.03355,3140.878078,2598.836324,3262.094867,256.5231232,284.6108847,204.6683092,310.309696,1256.747369,1430.242136,1035.641646,1489.033632,569.075285,543.8124002,513.5206547,631.8582785,894.1742522,939.8120009,810.0966067,970.9945238,1564.914249,1570.385389,1537.425371,1595.554473,2276,617,1468
548,5/9/20,Los Angeles County,6037,7.518045186,7.932746226,6.205008085,8.702390325,257.3410197,325.2322592,195.1545635,330.6685163,441.8718247,412.3936151,397.1643805,516.642078,1600.19629,1546.894393,1547.45918,1649.66587,2306.92718,2292.453014,2272.280718,2344.347445,0.500207014,0.537397846,0.400000629,0.593862056,18.44855759,23.62141475,13.71490763,24.24534882,32.1012219,30.08120173,29.05782413,37.64675401,129.7614597,127.9566241,126.3298962,132.7987835,1.338478802,1.336046678,1.107954825,1.545597341,38.67297029,46.2686445,29.96522147,48.24138861,50.45672837,43.98852722,43.49070457,61.33466103,566.8166649,562.6432066,549.0344628,583.6086531,657.2848423,654.236425,641.4922922,671.3544049,251.3080086,278.7337855,200.3519518,303.5821625,1228.971604,1397.782634,1011.274649,1461.402527,556.7831176,531.8013677,502.3701324,617.5426542,875.2636861,919.5698551,788.6230209,954.8104436,2912.326416,3127.887642,2587.035618,3252.589628,255.5664296,283.5308733,203.9389637,309.0748458,1251.766327,1424.402091,1031.341371,1483.950746,566.9996471,541.8021009,511.6603407,629.3765191,890.8726161,936.2572851,806.5119416,968.1488104,1603.77407,1608.849657,1576.455895,1634.288264,2221,575,1512
549,5/10/20,Los Angeles County,6037,7.4866198,7.901765979,6.169976678,8.676261673,256.9607465,324.794088,194.6838583,330.5688942,440.4774958,410.9226043,395.7265871,515.2428232,1597.903051,1544.499962,1544.726309,1647.964687,2302.827913,2288.11842,2268.275523,2340.62136,0.498356528,0.535401742,0.398654382,0.591949503,18.37770646,23.52866143,13.64563038,24.16267994,31.98732351,29.97372331,28.93116597,37.50720809,129.3097417,127.5024416,125.778949,132.4310439,1.332195538,1.33019915,1.101198175,1.539454333,38.58159041,46.16102812,29.87966776,48.15801411,50.25306904,43.80407693,43.31887186,61.0804192,565.5342482,561.3024286,547.8105314,582.4017143,655.7011032,652.5977328,639.6476035,669.7236052,250.3188139,277.6053668,199.4653294,302.2972288,1223.826609,1391.706341,1006.354736,1456.116355,554.6146526,529.6842146,500.4233294,615.1093248,871.7774495,915.7983357,784.7764863,951.6111346,2900.537525,3114.794258,2575.191223,3242.944246,254.6043785,282.4425872,203.1650098,307.8314431,1246.75721,1418.520649,1027.030309,1478.929894,564.9073422,539.7723749,509.7086523,626.8800824,887.5375877,932.6632426,802.8371163,965.3583935,1642.540154,1647.21695,1615.320172,1672.849214,2270,588,1530
550,5/11/20,Los Angeles County,6037,7.455562611,7.870996152,6.135836563,8.650150497,256.5372734,324.2955221,194.3038859,330.4085143,439.0761151,409.4567981,394.3004346,513.812275,1595.343561,1541.851433,1541.851433,1645.919107,2298.412512,2283.474749,2262.604556,2336.897301,0.496504764,0.533398029,0.397308542,0.590028154,18.30650679,23.43525699,13.57638561,24.07917354,31.8727999,29.86548849,28.80412717,37.36697702,128.8523803,127.042126,125.212216,132.0329936,1.326038759,1.324446871,1.094700092,1.533389588,38.48519561,46.04680338,29.79108384,48.0673937,50.05337588,43.62400529,43.1516485,60.83755555,564.1785175,559.8916344,546.5175063,581.055622,654.0431277,650.88689,637.7316287,668.8635205,249.3230593,276.4680528,198.5739307,301.0031184,1218.651854,1385.589736,1001.42499,1450.774417,552.4297209,527.5483538,498.4546878,612.6607242,868.2635606,911.9937563,780.9162099,948.3691259,2888.668195,3101.599899,2563.30403,3233.160174,253.6367138,281.345878,202.3863958,306.5793365,1241.719612,1412.597919,1022.70749,1473.852441,562.7983552,537.7233005,507.6389065,624.3690171,884.1702166,929.0310165,798.9265976,962.5442795,1681.208177,1685.48315,1653.857461,1711.298981,2310,584,1569
551,5/12/20,Los Angeles County,6037,7.424843077,7.840411162,6.102524275,8.624040976,256.0733681,323.7403107,194.0070816,330.1908813,437.6672331,407.9947283,392.8839545,512.3517267,1592.534456,1538.964097,1538.964097,1643.853975,2293.6999,2278.539547,2256.065935,2333.23274,0.494649836,0.53138512,0.395863923,0.588096208,18.23494416,23.34119766,13.53163007,23.99482765,31.75759365,29.75643983,28.67664872,37.22601814,128.389592,126.5758863,124.6414163,131.641282,1.319999773,1.31878176,1.088441911,1.527396835,38.38421404,45.92650482,29.69976046,47.97008161,49.85708514,43.44765201,42.98832801,60.59641664,562.7552648,558.4160379,545.1606335,579.6218806,652.3165637,649.1089764,635.7499665,667.9309713,248.3207646,275.3219376,197.6777904,299.6999376,1213.447633,1379.433481,996.4853879,1445.377352,550.2286025,525.3941381,496.4230038,610.1971343,864.7228312,908.1570535,777.2498901,945.0853,2876.719831,3088.30661,2551.394804,3223.23895,252.6632339,280.2406457,201.6029257,305.3184259,1236.653263,1406.634114,1018.372119,1468.718575,560.6727303,535.6550127,505.5232285,621.8434219,880.7715064,925.3617101,795.0422367,959.6170566,1719.77414,1723.644425,1692.273428,1749.616733,2248,583,1613
552,5/13/20,Los Angeles County,6037,7.394431333,7.809986071,6.069442772,8.597917127,255.5715829,323.1319238,193.6655544,329.8487825,436.2504223,406.5350292,391.4753162,510.8640763,1589.491117,1535.852101,1535.852101,1641.434179,2288.707554,2273.32904,2249.557965,2329.307545,0.492790155,0.529361708,0.394355331,0.586152161,18.1630064,23.24648122,13.48825941,23.90964171,31.64165922,29.6465327,28.55547387,37.08429849,127.9215786,126.103919,124.0667617,131.2830702,1.314069953,1.313195898,1.082405735,1.521469715,38.27902862,45.80061313,29.60595459,47.86657664,49.6636835,43.27442327,42.82827522,60.35669722,561.2697078,556.8803331,543.5798583,578.332357,650.5264899,647.2685654,633.7076531,666.9308127,247.3048918,274.1704169,196.7789282,298.3841498,1208.241282,1373.226411,991.6444207,1439.960301,548.0512394,523.2002217,494.3808821,607.9235506,861.1076284,904.3145365,773.7386249,941.5508054,2864.705041,3074.911586,2539.917459,3213.167997,251.6837846,279.1268322,200.7839093,304.0486557,1231.558011,1400.629547,1013.858057,1463.528578,558.5305625,533.5676932,503.7810077,619.3034381,877.3424195,921.6563906,791.1322707,956.4614593,1758.234336,1761.697199,1730.560667,1787.886452,2351,587,1659
553,5/14/20,Los Angeles County,6037,7.363527515,7.779100973,6.034529386,8.571121396,255.0537856,322.4924462,193.1811374,329.2312947,434.9344688,405.1918401,390.1985508,509.4497638,1585.882699,1532.193986,1532.193986,1638.12708,2283.234481,2267.657373,2242.764968,2324.880913,0.490924394,0.527326725,0.392843353,0.584194764,18.09068352,23.15110702,13.44466147,23.82361648,31.52496118,29.53573316,28.44614888,36.94402305,127.4485288,125.6264103,123.4884505,130.9467961,1.308229675,1.307672728,1.076582447,1.515544664,38.17026547,45.6698405,29.50500244,47.73748901,49.47428158,43.10548676,42.67995623,60.10357469,559.7130415,555.2745454,541.8085978,577.2149087,648.6658182,645.3575454,631.5841478,665.5759519,194.0390312,231.0723194,105.9926504,291.5274221,1383.292291,1519.867364,1157.913008,1554.176053,803.9663989,798.9595061,752.7227289,855.7390509,541.5682243,574.8083712,497.3661557,587.2928886,2922.865945,3124.707561,2604.92299,3217.967748,250.6967225,278.0051226,199.9005333,302.7692061,1226.439585,1394.582058,1008.964224,1458.290235,556.3804788,531.4568908,501.9789312,616.8450942,873.873519,917.9215574,787.0766562,953.2539187,1796.584598,1799.637371,1768.761404,1826.07718,2207,581,1709
554,5/15/20,Los Angeles County,6037,7.328968728,7.745306059,5.9998097,8.541031589,254.602699,321.9026626,192.7927699,328.6598662,434.165758,404.4358881,389.5655147,508.5045276,1580.29677,1526.618478,1526.618478,1632.796632,2276.394196,2260.702335,2234.22548,2319.032388,0.486790108,0.523529702,0.391988557,0.580926733,18.07534156,23.11058929,13.45370239,23.78974305,31.72818137,29.76318068,28.69008515,37.17003286,125.9628408,124.1660621,122.0225277,129.4517587,1.30235216,1.302110987,1.071041042,1.509249562,38.06125037,45.53753933,29.40234793,47.60723736,49.30500984,42.95812077,42.57135854,59.86587625,557.9474349,553.4537169,539.8378443,575.8854474,646.6160472,643.251488,629.1991733,664.0082112,192.8239475,229.7404281,103.2090031,292.2743184,1386.505392,1520.197594,1159.921118,1551.554524,807.2096792,801.8549274,754.4439303,859.26846,530.0063401,562.2193639,486.6965136,574.9587323,2916.545359,3114.012314,2603.310686,3207.746886,238.4124254,267.8500588,189.1793865,289.4477557,1259.841929,1421.394714,1048.11513,1479.662639,609.4747413,589.1448787,559.9562315,663.4901743,802.7905074,844.0787601,728.3908401,874.2841642,1834.813386,1837.453128,1806.864177,1864.112432,2201,571,1755
555,5/16/20,Los Angeles County,6037,7.288516015,7.706864046,5.965073219,8.505799766,254.2815794,321.423936,192.6952469,328.2503273,434.2686705,404.6065017,389.9462138,508.3356095,1571.682203,1518.105456,1518.105456,1624.370425,2267.520969,2251.842758,2223.986691,2311.589203,0.479356911,0.517165272,0.386431791,0.57551211,18.14597168,23.15275813,13.54163833,23.80880744,32.40453231,30.49011764,29.5329887,37.88858219,122.9790977,121.2501237,119.181893,126.348329,1.296196032,1.29632074,1.065937832,1.50295165,37.95827403,45.4098932,29.30683112,47.47979194,49.18745848,42.865777,42.52248538,59.6751874,555.7012552,551.1354055,537.4061197,574.0575378,644.1431837,640.7073965,626.6411089,662.0182886,192.2011667,228.8728143,100.9421018,293.5363921,1391.617366,1521.695549,1163.086309,1551.999352,809.7767842,803.4814667,756.3068791,861.5525261,518.4380387,549.5042257,477.3344306,561.513739,2912.033355,3103.554055,2603.30635,3205.138672,228.5205298,259.595794,175.670257,283.8449548,1286.781449,1442.502492,1072.641734,1491.109828,651.8930933,635.036665,605.1643676,705.0589458,744.4547461,783.4317897,679.1115447,807.4563473,1872.894622,1875.117628,1844.64328,1902.130929,2086,563,1793
556,5/17/20,Los Angeles County,6037,7.241273971,7.663076827,5.92478608,8.464701733,254.1238623,321.0881497,192.6629993,328.0505789,435.3860157,405.8484629,391.6317366,509.0641321,1559.555842,1506.186965,1506.138374,1612.355459,2256.306994,2240.786654,2211.962421,2301.923562,0.470087001,0.509360386,0.370535635,0.567436208,18.27066873,23.24617139,13.67825046,23.86955366,33.35893358,31.50767958,30.47177481,38.86282955,119.1021276,117.4641864,115.5016948,122.3566095,1.28950778,1.290105742,1.061448895,1.496611997,37.86814073,45.29345155,29.21159186,47.36082765,49.15414582,42.86218376,42.5700199,59.56160467,552.6925909,548.0304742,534.109283,571.3834363,641.0043852,637.4762152,623.1626314,659.1769735,191.8998705,228.2398402,99.28042786,294.952101,1397.108013,1523.244207,1169.897757,1561.506933,811.5587673,804.0264558,758.7195371,863.1733682,507.3639074,537.2070915,468.6372465,549.4253681,2907.930558,3092.717594,2601.990299,3205.121896,220.6308832,252.9328055,165.2909405,284.5894924,1309.047418,1459.385591,1092.586157,1503.857257,685.7773624,671.398705,642.1878451,734.6271566,696.1347596,733.1110275,636.7461176,753.8834504,1910.787153,1912.588641,1882.279573,1940.050749,2107,575,1821
557,5/18/20,Los Angeles County,6037,7.187249422,7.61394392,5.890034181,8.417767246,254.1427866,320.9071818,192.5970119,327.9981472,437.5379463,408.1752849,394.5088652,510.703487,1543.82871,1490.77798,1490.418444,1596.659568,2242.696693,2227.474391,2198.546093,2288.747899,0.460015241,0.500913518,0.358683096,0.564249989,18.42759155,23.36917529,13.82007576,23.9531619,34.45463552,32.6690298,31.50258683,40.30402424,114.7535775,113.2157494,111.4375719,117.9178275,1.282082241,1.283310565,1.057729974,1.490207786,37.79674039,45.19373183,29.16599233,47.25512904,49.23043611,42.97276561,42.74148385,59.54883177,548.6982172,543.9141668,529.8425999,567.6609683,637.007476,633.3639748,618.9401635,655.3796771,191.7683446,227.7171668,98.3306257,296.3446755,1402.209794,1524.261225,1176.92141,1572.072534,812.5659433,803.625758,760.1680052,864.5928247,497.0452019,525.6443737,460.7038313,536.4288667,2903.589284,3081.248523,2599.382489,3197.080532,214.3800004,247.5688233,151.390967,285.5052051,1327.72115,1472.965008,1112.702734,1513.91747,712.7872836,700.0499024,666.3981921,759.5957716,655.791233,690.9820432,601.3427847,710.6779422,1948.437884,1949.811958,1919.981695,1977.865429,2051,570,1839
