"","date","county","fips","hosptot_mean","hosptot_CI95l","hosptot_CI95u","icutot_mean","icutot_CI95l","icutot_CI95u","cummort_mean","cummort_CI95l","cummort_CI95u"
"1770","2020-07-25","San Bernardino County",6071,688.096399609668,673.680142258949,703.248493896491,213.238431507637,204.374875487577,219.033904950519,432.917569445535,426.326603397954,439.909705012975
"1771","2020-07-26","San Bernardino County",6071,682.970953023834,668.628958324619,698.112334171336,212.689882452783,203.947721374124,218.506219974162,441.368679237194,434.743522612954,448.433979119473
"1772","2020-07-27","San Bernardino County",6071,677.156584584635,662.952891929447,692.121746440523,211.842551690673,203.228976687257,217.678338588928,449.791999634227,443.13069465997,456.959764248679
"1773","2020-07-28","San Bernardino County",6071,670.714972223114,656.708498679165,685.619224869448,210.717363062058,202.238634754449,216.558822993509,458.176051287917,451.444591028263,465.458844677075
"1774","2020-07-29","San Bernardino County",6071,663.705559610958,650.085498725706,678.530508105182,209.335185524614,200.99668974373,215.182753490223,466.510196814852,459.695341473169,473.922851613134
"1775","2020-07-30","San Bernardino County",6071,656.185296025877,643.226469683471,670.886862321672,207.716624693001,199.603773302147,213.568287348107,474.784631958987,467.881144284104,482.35399688331
"1776","2020-07-31","San Bernardino County",6071,648.208452040356,635.853122720496,662.663829778066,205.881850853116,198.002716362202,211.725008542068,482.990369604728,476.000603957314,490.707126909533
"1777","2020-08-01","San Bernardino County",6071,639.826499212787,627.913797076911,654.007960876288,203.850459700937,196.141593922869,209.673406986512,491.119217963767,484.045785087947,498.973913623279
"1778","2020-08-02","San Bernardino County",6071,631.088043289591,619.632157504488,644.976666787006,201.641362163094,194.103794866275,207.433299825008,499.163754115412,492.009491922688,507.146858934324
"1779","2020-08-03","San Bernardino County",6071,622.03880168324,610.857693979626,635.618645883199,199.272699825457,191.910487777117,205.023733826442,507.11729394313,499.885239205533,515.219258046246
"1780","2020-08-04","San Bernardino County",6071,612.721617157417,601.509389544765,625.979490347218,196.761782707276,189.66755317948,202.462912205024,514.973859380648,507.667220543974,523.185160465959
"1781","2020-08-05","San Bernardino County",6071,603.176500718806,591.959231289493,616.101735020075,194.125046355671,187.248161431645,199.768142687052,522.728143760405,515.350275037241,531.054738413371
"1782","2020-08-06","San Bernardino County",6071,593.440697682087,582.18676813007,606.025203664419,191.378025486179,184.686556962886,196.955803880433,530.375475946204,522.929597559137,538.820832404753
"1783","2020-08-07","San Bernardino County",6071,583.54877174242,572.159962801727,595.918912593007,188.535341649817,182.035771023466,194.04132724957,537.911783830652,530.379456201444,546.468603669397
"1784","2020-08-08","San Bernardino County",6071,573.532702661752,562.176074788923,585.73095799754,185.610702658753,179.2373283143,191.039192248921,545.3335576865,537.713511213041,553.9946149585
"1785","2020-08-09","San Bernardino County",6071,563.421993857446,551.880929371538,575.548601124445,182.616911745839,176.370423541001,187.962932416074,552.637813779055,544.899092788358,561.39597593088
"1786","2020-08-10","San Bernardino County",6071,553.243786780697,541.72275955851,565.253005325603,179.565884664277,173.453135395929,184.829475378603,559.82205857386,551.992342547762,568.670304413879
"1787","2020-08-11","San Bernardino County",6071,543.02297949501,531.507910729485,554.63246897568,176.468673150282,170.532921162199,181.632315816729,566.88425380955,559.006683552621,575.815688822911
"1788","2020-08-12","San Bernardino County",6071,532.782347318858,521.167103001514,543.986619498486,173.335493372158,167.500836102918,178.320019772022,573.82278264936,565.837407380435,582.830651931459
"1789","2020-08-13","San Bernardino County",6071,522.542663788608,510.825740149767,533.381830841335,170.175758173182,164.420853501834,175.057914867684,580.636417075742,572.537079790419,589.647435676309
"1790","2020-08-14","San Bernardino County",6071,512.322820534502,500.527939881743,522.886649893497,166.998112082936,161.323386119341,171.827631936896,587.324286650187,579.116047620637,596.289792224106
"1791","2020-08-15","San Bernardino County",6071,502.13994495036,490.289198907228,512.702203963323,163.810468222484,158.133213206374,168.588876660187,593.885848724093,585.573659599315,602.848893543185
"1792","2020-08-16","San Bernardino County",6071,492.009514782407,480.123429212253,502.711230971688,160.62004636388,154.997642855367,165.28976793792,600.320860155705,591.909560648246,609.278316312066
"1793","2020-08-17","San Bernardino County",6071,481.945468969596,470.043071387285,492.776022752397,157.433411524459,151.936722968669,161.971409685056,606.629350562186,598.123665831193,615.578299490281
"1794","2020-08-18","San Bernardino County",6071,471.960314241882,459.997083573561,482.695788896757,154.256512582492,148.854768823079,158.690823814898,612.811597114304,604.20042260039,621.790283643865
"1795","2020-08-19","San Bernardino County",6071,462.065227128292,449.970154548008,472.55554477746,151.09472049384,145.735916230965,155.458401885565,618.868100863369,610.14893602129,627.904790949159
"1796","2020-08-20","San Bernardino County",6071,452.270151147347,440.061865543856,462.509054063518,147.952865770517,142.615639091436,152.244575415223,624.799564575584,615.97334688424,633.938288702109
"1797","2020-08-21","San Bernardino County",6071,442.583889051737,430.28002609485,452.919688679165,144.835274952471,139.512512369368,149.107862384899,630.60687203743,621.674465276412,639.860315300322
"1798","2020-08-22","San Bernardino County",6071,433.014190080253,420.631423005385,443.534977236597,141.745805864638,136.492360217689,146.018559005301,636.291068786608,627.233371997574,645.666639500418
"1799","2020-08-23","San Bernardino County",6071,423.567832235443,411.038996200976,434.287698751225,138.687881503214,133.51550654137,142.918547586085,641.853344216182,632.647942489026,651.359690361004
"1800","2020-08-24","San Bernardino County",6071,414.250699657632,401.571406572433,425.255861338258,135.664522439325,130.620915949673,139.866587245975,647.295014994525,637.965796182393,656.93132054169
"1801","2020-08-25","San Bernardino County",6071,405.067855206895,392.253681726022,416.429856918791,132.678377665462,127.685531759089,136.906676336052,652.617509740125,643.106386165367,662.382982283383
"1802","2020-08-26","San Bernardino County",6071,396.023608396042,382.96839882589,407.763060138893,129.731753841282,124.724003236905,134.012898965466,657.822354888202,648.138028595224,667.716220725195
"1803","2020-08-27","San Bernardino County",6071,387.121578841147,373.735190414017,399.117999108792,126.826642921185,121.657685414903,131.164493629697,662.91116168494,653.037710159583,672.932661304796
"1804","2020-08-28","San Bernardino County",6071,378.364755413072,364.774183731103,390.600718012381,123.964748167273,118.630864021963,128.360488506144,667.885614245001,657.7380901341,678.033998213855
"1805","2020-08-29","San Bernardino County",6071,369.755551284818,355.984720196523,382.226884620613,121.147508568469,115.65708206005,125.621756487781,672.747458608528,662.442724340912,683.021983841521
"1806","2020-08-30","San Bernardino County",6071,361.2958550764,347.359406391678,373.989709063991,118.376121700232,112.737500771169,122.952966819581,677.498492734996,666.97610943739,687.866519771952
"1807","2020-08-31","San Bernardino County",6071,352.987078302156,338.809280896045,365.792073496161,115.651565070014,110.098664214232,120.325207568539,682.140557372912,671.392611776487,692.571257838809
"1808","2020-09-01","San Bernardino County",6071,344.830199325594,330.61715067198,357.66796026798,112.974616001738,107.416522380832,117.739322104209,686.675527746307,675.699959143033,697.183983664733
"1809","2020-09-02","San Bernardino County",6071,336.825804024738,322.554853718212,349.6765053521,110.34587011858,104.691756159186,115.170571169045,691.105306001264,679.90021050219,701.711087957132
"1810","2020-09-03","San Bernardino County",6071,328.974123366888,314.657016048761,341.829452242409,107.765758487488,102.012542404426,112.627988971206,695.431814358143,683.995445329207,706.1328228086
"1811","2020-09-04","San Bernardino County",6071,321.275068086245,306.86310891063,334.127069978232,105.234563491549,99.3894060574108,110.130520341981,699.65698891775,687.987756791249,710.506982188062
"1812","2020-09-05","San Bernardino County",6071,313.728260651283,299.21152309659,326.656611948142,102.75243349769,96.8223338300534,107.678395718714,703.782774072364,691.890856705113,714.795176030827
"1813","2020-09-06","San Bernardino County",6071,306.333064701404,291.724127040907,319.336866918955,100.319396387577,94.3474448147053,105.292872749487,707.811117475208,695.706308273086,718.984664054707
"1814","2020-09-07","San Bernardino County",6071,299.08861212451,284.380265074686,312.17513121724,97.9353720190884,91.9385082423993,102.961362268511,711.743965524641,699.426325986683,723.104257376905
"1815","2020-09-08","San Bernardino County",6071,291.993827938893,277.178371325229,305.27006208387,95.6001836846128,89.5825461935388,100.6740524733,715.583259322005,703.052936588791,727.077752829946
"1816","2020-09-09","San Bernardino County",6071,285.047453134435,270.137163817295,298.499318356338,93.3135686307273,87.2791819441028,98.4308011190793,719.330931064629,706.588157023404,730.943082665624
"1817","2020-09-10","San Bernardino County",6071,278.248065619626,263.254887221456,291.85043530231,91.0751877017638,85.026985235854,96.2313924600791,722.988900838045,710.033990983314,734.71787072653
"1818","2020-09-11","San Bernardino County",6071,271.59409941254,256.529633917415,285.285721278178,88.8846341673695,82.8250156044425,94.0755454202389,726.559073773879,713.423037663716,738.404007403236
"1819","2020-09-12","San Bernardino County",6071,265.083862205647,249.924091958981,278.907941931492,86.7414417915884,80.7055345228022,91.9629210646166,730.043337542211,716.738908264138,742.003365473221
"1820","2020-09-13","San Bernardino County",6071,258.715551426286,243.457217360657,272.511718973162,84.6450921982488,78.6283531923804,89.8931294223194,733.443560149423,719.97105973807,745.517798026537
"1821","2020-09-14","San Bernardino County",6071,252.487268906871,237.142331390791,266.227243903946,82.5950215846229,76.6001657703764,87.8657357091424,736.761588014697,723.11470246104,748.949136656653
"1822","2020-09-15","San Bernardino County",6071,246.397034271389,230.97711936479,260.121380551131,80.5906268324653,74.6202413543704,85.8802659954195,739.999244300278,726.15548937497,752.29918989246
"1823","2020-09-16","San Bernardino County",6071,240.442797137627,224.957669896809,254.238791710048,78.6312710626925,72.6878177410912,83.9362123619276,743.158327472556,729.118442660118,755.569741849323
"1824","2020-09-17","San Bernardino County",6071,234.622448227692,219.063270471909,248.5115139177,76.7162886771482,70.8021066241226,82.0330375840454,746.240610072767,732.005398545326,758.762551078802
"1825","2020-09-18","San Bernardino County",6071,228.933829472965,213.312442282267,242.90515435385,74.8449899281474,68.9527884693302,80.1701793818009,749.247837677788,734.818164523159,761.879349598333
"1826","2020-09-19","San Bernardino County",6071,223.374743193464,207.678972086416,237.417852326525,73.016665053825,67.1277783943819,78.3470542709411,752.181728033086,737.558255059075,764.921842083671
"1827","2020-09-20","San Bernardino County",6071,217.942960425831,202.172550349852,232.047715812489,71.2305880147388,65.3321836985372,76.5664978436699,755.043970341288,740.223160840914,767.891705208336
"1828","2020-09-21","San Bernardino County",6071,212.63622846873,196.803511560819,226.76622634322,69.48601986471,63.5484606319217,74.8260338205608,757.836224691248,742.819092483349,770.790587115621
"1829","2020-09-22","San Bernardino County",6071,207.452277709325,191.680599196513,221.586117819581,67.7822117865324,61.8078922459103,73.0979108849842,760.560121613716,745.347738734817,773.620107009947
"1830","2020-09-23","San Bernardino County",6071,202.388827789743,186.708431446508,216.518689774215,66.1184078209455,60.1128035611773,71.4146199383724,763.21726175089,747.810756120895,776.381854855483
"1831","2020-09-24","San Bernardino County",6071,197.443593167973,181.783166222916,211.561969088969,64.4938473151559,58.4895477837362,69.7686158124236,765.809215628232,750.209768692968,779.077391171
"1832","2020-09-25","San Bernardino County",6071,192.614288123464,176.962555027201,206.71397748,62.9077671151928,56.9287995982049,68.1591202279092,768.337523517903,752.546367879252,781.732756130812
"1833","2020-09-26","San Bernardino County",6071,187.898631253833,172.263887397189,201.972735621368,61.3594035245185,55.4023130163669,66.5854661763863,770.803695384135,754.820342991964,784.363806916393
"1834","2020-09-27","San Bernardino County",6071,183.29434950546,167.684558018159,197.336266854739,59.8479940495528,53.9142157504184,65.0469855344375,773.209210901676,756.998680249695,786.810535427036
"1835","2020-09-28","San Bernardino County",6071,178.79918177743,163.221978305923,192.802600520219,58.3727789511308,52.4647456546551,63.5430105637699,775.555519539264,759.091098571735,789.227596346367
"1836","2020-09-29","San Bernardino County",6071,174.41088213512,158.873580039983,188.369774940558,56.9330026193863,51.0530283002294,62.0728752471632,777.844040700766,761.125545877224,791.6144479596
"1837","2020-09-30","San Bernardino County",6071,170.127222666908,154.636818588488,184.035840088332,55.5279147881216,49.6787635626618,60.6359164751206,780.076163917353,763.105494785746,793.943831081459
"1838","2020-10-01","San Bernardino County",6071,165.945996014754,150.509175759444,179.798859963369,54.1567716034079,48.3493388326388,59.2314750968443,782.25324908461,765.032370606603,796.21710054865
"1839","2020-10-02","San Bernardino County",6071,161.865017606985,146.488162309982,175.656914705401,52.8188365599268,47.0547167211168,57.8588968480236,784.376626739109,766.907565021649,798.435582537846
"1840","2020-10-03","San Bernardino County",6071,157.882127619278,142.571320143016,171.608102464955,51.5133813174298,45.7940690794429,56.5175331668642,786.447598369447,768.732436536324,800.600574866755
"1841","2020-10-04","San Bernardino County",6071,153.995192687785,138.756224218319,167.650541053556,50.2396864086424,44.5665797194514,55.2067419088157,788.467436757225,770.508310959531,802.701298880774
"1842","2020-10-05","San Bernardino County",6071,150.202107396345,135.040484202957,163.782369392615,48.9970418489658,43.3714450190961,53.925887969555,790.437386343916,772.236481907972,804.709059165908
"1843","2020-10-06","San Bernardino County",6071,146.500795557972,131.421745884011,160.002658395567,47.7847476574386,42.2078744303675,52.6743438249548,792.358663619876,773.918211330982,806.667212384686
"1844","2020-10-07","San Bernardino County",6071,142.889211309125,127.897692364728,156.313894139398,46.6021142975937,41.0750908991166,51.4514899960039,794.232457532201,775.554730052301,808.580026037087
"1845","2020-10-08","San Bernardino County",6071,139.365340033762,124.46604506355,152.70886914258,45.4484630460907,39.9723312055706,50.2567154459458,796.059929908421,777.14723832557,810.464793609995
"1846","2020-10-09","San Bernardino County",6071,135.927199132749,121.12122292539,149.185821130497,44.3231262963044,38.8988462335579,49.0894179162592,797.842215893298,778.696906400678,812.303249563583
"1847","2020-10-10","San Bernardino County",6071,132.572838652944,117.859823382396,145.743013872007,43.2254478034142,37.8539011757515,47.9490042075111,799.580424396308,780.204875098358,814.096521092294
"1848","2020-10-11","San Bernardino County",6071,129.300341789023,114.684628856049,142.378737724616,42.1547828769497,36.8367756815916,46.8362229838531,801.275638547619,781.672256390732,815.845709499038
"1849","2020-10-12","San Bernardino County",6071,126.107825270098,111.593506252984,139.091310077558,41.1104985262125,35.8467639539492,45.7570450021264,802.928916160585,783.100133985718,817.551890647236
"1850","2020-10-13","San Bernardino County",6071,122.993439642095,108.584363808137,135.879075702298,40.0919735635015,34.8831748000477,44.7026023828348,804.541290199018,784.489563913469,819.216115418433
"1851","2020-10-14","San Bernardino County",6071,119.955369455985,105.655151226943,132.740407019152,39.0985986696179,33.9453316416551,43.6723539939433,806.113769247634,785.841575113187,820.862055715062
"1852","2020-10-15","San Bernardino County",6071,116.991833371101,102.803859728193,129.673704288007,38.1297764257171,33.0325724891017,42.665768197259,807.647337984298,787.188683476855,822.498767893914
"1853","2020-10-16","San Bernardino County",6071,114.101084181964,100.028521997512,126.677395730427,37.1849213151946,32.1442498832577,41.6823228958358,809.142957652803,788.502025793241,824.096003082173
"1854","2020-10-17","San Bernardino County",6071,111.281408776369,97.3272120606057,123.749937589816,36.2634596989544,31.2797308092175,40.721505556713,810.601566535063,789.780587550921,825.654711535288
"1855","2020-10-18","San Bernardino County",6071,108.531128031792,94.698045084635,120.889814135752,35.3648297670906,30.4383965850915,39.7828132116748,812.024080421748,791.025286702931,827.192947446345
"1856","2020-10-19","San Bernardino County",6071,105.848596656575,92.1391771153938,118.095537618075,34.4884814697306,29.6196427289785,38.8657524384655,813.411393080482,792.237017703126,828.713073625712
"1857","2020-10-20","San Bernardino County",6071,103.232202981803,89.6488047573135,115.366972291683,33.633876429526,28.8228788069045,37.969839324664,814.764376720825,793.416652036577,830.197058346679
"1858","2020-03-01","San Diego County",6073,0,0,0,0,0,0,0,0,0
"1859","2020-03-02","San Diego County",6073,0.00235202780938671,0.00224642937579753,0.00246365718266694,9.04057627543933e-05,8.28325528154487e-05,0.00010383323027724,3.0657572640906e-06,2.78939020572736e-06,3.56653036985486e-06
"1860","2020-03-03","San Diego County",6073,0.0159540138466114,0.0152567561570189,0.0166935260184922,0.00115612634191459,0.00106309373759551,0.00131166804396067,4.22309143521995e-05,3.86287339709395e-05,4.86014815808227e-05
"1861","2020-03-04","San Diego County",6073,0.0475707891237668,0.0455487399611675,0.0497274311242761,0.00482691427104271,0.00445407849789592,0.0054141944722278,0.000205579833679917,0.000188992886518084,0.000234388725624836
"1862","2020-03-05","San Diego County",6073,0.103410648776081,0.0991478705202611,0.107998891636256,0.0129676531701718,0.0120245003765767,0.014394652095802,0.000643984684349237,0.00059475287140804,0.000728019349557443
"1863","2020-03-06","San Diego County",6073,0.191634080090719,0.183894284976855,0.199760377909624,0.0277108357251443,0.0258341656823958,0.0304838472752281,0.00157995119799314,0.00146526545341282,0.00177232366230108
"1864","2020-03-07","San Diego County",6073,0.324112496496193,0.311515607824274,0.337230417633127,0.0517400058340796,0.0484398880730673,0.0565108147736221,0.00332607374752326,0.00309633608898198,0.00370474145389778
"1865","2020-03-08","San Diego County",6073,0.518305128188931,0.498945455960433,0.538696022414142,0.0887056990958816,0.0833001181004224,0.0963329780004714,0.00631755262547316,0.00590138263103357,0.0069915520977559
"1866","2020-03-09","San Diego County",6073,0.799736084032887,0.771192049279101,0.830576416866386,0.143777857308144,0.135373225454636,0.155362786331035,0.0111633476357003,0.0104587366027668,0.0122765018542314
"1867","2020-03-10","San Diego County",6073,1.20548856145859,1.16426423483132,1.25127355959963,0.224393460767879,0.211762763418138,0.241361713442459,0.0187225216661889,0.0175820198106216,0.0204630409540197
"1868","2020-03-11","San Diego County",6073,1.78921634231831,1.73027099129108,1.85535324100786,0.341296512544349,0.322532519258581,0.365541198607556,0.0302156033068483,0.0284302772569456,0.0328371294338964
"1869","2020-03-12","San Diego County",6073,2.62835596544517,2.54523308259625,2.72251863668908,0.510010377458227,0.482229125681192,0.544057482350611,0.0473855161444165,0.0446639501574762,0.0512246952163155
"1870","2020-03-13","San Diego County",6073,3.83450926826835,3.71825573644919,3.9702271315144,0.752941124771879,0.711827466054334,0.800160961697186,0.0727293145853823,0.0686608976075342,0.0782438200021292
"1871","2020-03-14","San Diego County",6073,5.56838538975112,5.40498124964296,5.76589995470281,1.10239468782279,1.04197030463825,1.16726940036432,0.109831491313664,0.10383706708833,0.117656162918337
"1872","2020-03-15","San Diego County",6073,8.06129592854714,7.82881270593084,8.34603622537651,1.60491210923176,1.51940871764696,1.69365008498673,0.163843235960676,0.155105238986948,0.174808031294615
"1873","2020-03-16","San Diego County",6073,11.6460640266705,11.309761192101,12.0542287571022,2.32750200646927,2.20697336286425,2.4486888217014,0.242171527468329,0.229535215803403,0.257382225482509
"1874","2020-03-17","San Diego County",6073,16.8014478589398,16.2764119661596,17.3898365558425,3.36660038549345,3.19531774675048,3.53390449867373,0.355469898472959,0.337137942083779,0.376537011609909
"1875","2020-03-18","San Diego County",6073,24.2159456338112,23.3839225357028,25.0611457832036,4.86094708150165,4.61120674507252,5.09039660538464,0.519062762684996,0.492173967702736,0.548074478382525
"1876","2020-03-19","San Diego County",6073,34.8793552592542,33.5735301228441,36.0942166165298,7.01008020368264,6.65321814272149,7.31046321471573,0.754992499149833,0.715115537318187,0.794713802385338
"1877","2020-03-20","San Diego County",6073,49.5304321072306,47.5742692272771,51.2653022948303,10.0759680167018,9.57840599090981,10.4890954228489,1.09411687539284,1.03719696131971,1.1481391166609
"1878","2020-03-21","San Diego County",6073,66.8207605119327,64.1072727576834,69.1573650808758,14.1796908805499,13.5074882334823,14.7597864384712,1.57132474876051,1.49097789311705,1.64364754791518
"1879","2020-03-22","San Diego County",6073,85.3927374294351,81.8423798952624,88.358623279129,19.2084897868623,18.3421375395956,19.9800896486789,2.21763171119347,2.10596327058511,2.31280005304905
"1880","2020-03-23","San Diego County",6073,104.3495936494,99.9496150238309,107.941791138337,24.9489978747331,23.8960277571683,25.9162269830829,3.0568030491932,2.90522916732734,3.17875543111003
"1881","2020-03-24","San Diego County",6073,123.100602819758,117.919733809232,127.327626167076,31.1689427249226,29.8891628476176,32.3319489738575,4.10474064330966,3.91013524098164,4.25848081584084
"1882","2020-03-25","San Diego County",6073,141.263250440246,135.373889124235,146.081442396329,37.6550235304255,36.1719955190331,38.9984664735265,5.37014427382095,5.1294025215917,5.56343476350136
"1883","2020-03-26","San Diego County",6073,158.599023449902,152.072454732399,163.96758140066,44.2278516703199,42.5555313800161,45.7439916614515,6.85567084428038,6.56349584514831,7.08500040477433
"1884","2020-03-27","San Diego County",6073,174.969847794188,167.834622073193,180.870546397605,50.7452469972393,48.8912662803412,52.4833056385646,8.55919914837478,8.20738427630884,8.82997640414337
"1885","2020-03-28","San Diego County",6073,190.30774353098,182.729474699808,196.7036704912,57.0999707673443,55.1249747911943,59.0801578602717,10.4750138510879,10.0524956838232,10.7921448505003
"1886","2020-03-29","San Diego County",6073,204.593281759114,196.837252299134,211.458890767535,63.2151323302718,61.0997454089217,65.4231646524662,12.5948315698844,12.0933731192007,12.9510853215723
"1887","2020-03-30","San Diego County",6073,217.840107468408,209.827315248928,225.134612279924,69.0389508144454,66.7510372443836,71.3836424845594,14.9086483814385,14.3183701140132,15.3181102300922
"1888","2020-03-31","San Diego County",6073,230.083758409106,221.8433565211,237.765332417848,74.5397029483097,72.0132743679386,77.0372857186367,17.4054158039176,16.7187134624312,17.8791129711912
"1889","2020-04-01","San Diego County",6073,241.373587450099,232.950813128603,249.399990755026,79.7012273539039,76.9598761792231,82.3662127679942,20.0735645344755,19.300705802779,20.6092841438667
"1890","2020-04-02","San Diego County",6073,251.766956318757,243.185416886194,260.101153970077,84.5191105458018,81.5884722646469,87.334317922618,22.9013992519196,22.0468343086458,23.4938710633016
"1891","2020-04-03","San Diego County",6073,261.325103879317,252.59586683902,269.881991756653,88.9975544142359,85.9041178020237,91.942740632305,25.8773876547149,24.935087269439,26.5441191237204
"1892","2020-04-04","San Diego County",6073,270.110252202096,261.251762728343,278.829962575053,93.1468655861789,89.917071618065,96.2061410128501,28.9903648090819,27.9604217798848,29.7197798465785
"1893","2020-04-05","San Diego County",6073,278.183626543251,269.237997034146,287.024551190899,96.9814836623323,93.6290297144696,100.155259420904,32.2296710309873,31.1126570891421,33.0325571327441
"1894","2020-04-06","San Diego County",6073,285.604147153368,276.594758856275,294.561546963659,100.518460977552,97.0514833365414,103.791591806928,35.5852385504771,34.3709026262461,36.4517401267487
"1895","2020-04-07","San Diego County",6073,292.427611306326,283.382194127006,301.480043772733,103.776311697366,100.215918410268,107.113047189261,39.0476394197703,37.729349912552,39.9824901265441
"1896","2020-04-08","San Diego County",6073,298.706229243819,289.655764733071,307.794171889052,106.774157432026,103.140126312076,110.116511522135,42.6081046639041,41.1857887517562,43.6177081214254
"1897","2020-04-09","San Diego County",6073,304.488411943289,295.554223568756,313.466545254239,109.531107222837,105.820934905264,112.863172607667,46.2585225747723,44.7324905044479,47.3458753789782
"1898","2020-04-10","San Diego County",6073,309.818734558452,301.048009924845,318.730866736926,112.065820215556,108.278506760828,115.375025980746,49.9914223065753,48.3747483439983,51.1602366261556
"1899","2020-04-11","San Diego County",6073,314.738019074511,306.146546928833,323.668065938805,114.396208851679,110.545182066669,117.671516999793,53.7999475097766,52.0998324518199,55.0436657751839
"1900","2020-04-12","San Diego County",6073,319.283494655132,310.884260522542,328.215051119821,116.53924869117,112.637057733546,119.787076604703,57.6778235992546,55.895982757944,58.9969404546387
"1901","2020-04-13","San Diego County",6073,323.489005455175,315.289849513016,332.407054398634,118.51086798109,114.569186042137,121.768905078879,61.6193213468282,59.741575045682,63.0170490490581
"1902","2020-04-14","San Diego County",6073,327.385244184472,319.363510738416,336.226851461921,120.325895878791,116.355540022472,123.586729094791,65.6192187778652,63.6458824133201,67.1038523495877
"1903","2020-04-15","San Diego County",6073,330.999996087095,323.154628244316,339.724555886047,121.998052957339,118.050410360701,125.254375407194,69.6727627999614,67.5916148562349,71.2479084060049
"1904","2020-04-16","San Diego County",6073,334.358382750904,326.601069115129,342.990539787597,123.539971414911,119.647945372242,126.798868474281,73.7756315675661,71.5899138255451,75.4409028806889
"1905","2020-04-17","San Diego County",6073,337.483098671739,329.9049167527,346.008884508141,124.963235427302,121.106776638051,128.225380070709,77.9238982637872,75.648073625878,79.6714743385286
"1906","2020-04-18","San Diego County",6073,340.394636064531,333.054616761709,348.801112145318,126.278434459397,122.44942324663,129.535803993123,82.1139967379258,79.7502384719321,83.9273042463597
"1907","2020-04-19","San Diego County",6073,343.111495270336,335.948911263546,351.318350882872,127.495224207207,123.697985413583,130.740027548082,86.342689257062,83.8932472812961,88.2187212916485
"1908","2020-04-20","San Diego County",6073,345.650379430468,338.636358606179,353.634948506121,128.622391278696,124.860662852339,131.8171148513,90.6070364981657,88.0742239600833,92.545028218102
"1909","2020-04-21","San Diego County",6073,348.026373022282,341.232899533147,355.753457754814,129.667918824553,125.944928379218,132.799650480124,94.9043698125453,92.2905517418074,96.9083352066732
"1910","2020-04-22","San Diego County",6073,350.253104478816,343.616014719977,357.713947049053,130.639051169282,126.957584511395,133.702119764648,99.2322657281068,96.5398495005189,101.302629916721
"1911","2020-04-23","San Diego County",6073,352.342893525174,345.866136102856,359.57481564316,131.542356125625,127.904818123582,134.531608542199,103.58852260994,100.819949982812,105.732397864611
"1912","2020-04-24","San Diego County",6073,354.306884117522,347.995800858764,361.272637531961,132.383784147112,128.792252441323,135.347629966806,107.971139370776,105.12887987441,110.164575245189
"1913","2020-04-25","San Diego County",6073,356.155164010607,349.993053308244,362.903847885534,133.168723821086,129.617870757831,136.152382430276,112.37829610566,109.464841599128,114.626387959348
"1914","2020-04-26","San Diego County",6073,357.896872040231,351.748985197216,364.482519265736,133.902053456758,130.435342328195,136.865712074382,116.808336516619,113.826196738124,119.112937518231
"1915","2020-04-27","San Diego County",6073,359.540294212841,353.415886659413,366.008342835728,134.588188702455,131.207979305213,137.504474033869,121.259751990587,118.211450953323,123.628346933819
"1916","2020-04-28","San Diego County",6073,361.092949663749,354.913692834318,367.405484298083,135.231126251013,131.955637431757,138.130711012355,125.731167195716,122.619240298961,128.169808776299
"1917","2020-04-29","San Diego County",6073,362.561667491614,356.321692778217,368.713148123721,135.834483775953,132.665798818804,138.729149356767,130.221327065862,127.048318808081,132.727944850367
"1918","2020-04-30","San Diego County",6073,363.95265540945,357.655428744357,369.940144355851,136.401536294407,133.312143290785,139.293005457162,134.72908504964,131.497547245646,137.30144839059
"1919","2020-05-01","San Diego County",6073,365.271561078203,358.920320077109,371.092353817417,136.935249183742,133.863226965859,139.850020449156,139.253392508034,135.965882925844,141.889120190399
"1920","2020-05-02","San Diego County",6073,366.523526912726,360.372856908893,372.200724468096,137.438308093854,134.397255015008,140.384452486239,143.793289152834,140.452370497816,146.489858824185
"1921","2020-05-03","San Diego County",6073,367.713239074867,361.767348544277,373.409795216965,137.913146000692,134.879799266915,140.887138416017,148.347894426457,144.956133610899,151.102651759183
"1922","2020-05-04","San Diego County",6073,368.844971296433,363.1073270676,374.563058599368,138.361967642381,135.309541652988,141.351193634301,152.916399732016,149.476367377437,155.726567278518
"1923","2020-05-05","San Diego County",6073,369.922624107335,364.253515928764,375.600097115079,138.786771569926,135.715249650139,141.788652698262,157.498061430417,154.01233155792,160.365245077715
"1924","2020-05-06","San Diego County",6073,370.949759981847,365.280960642305,376.556912065431,139.189370031828,136.096879651523,142.168514091023,162.092194528835,158.562641836427,165.003154411621
"1925","2020-05-07","San Diego County",6073,371.929634858959,366.257710900511,377.502411450875,139.571406897396,136.45921659318,142.485780589292,166.698166991965,163.104510356129,169.649975611048
"1926","2020-05-08","San Diego County",6073,372.865226441211,367.183669101108,378.28981626664,139.934373808227,136.82243739624,142.804493433906,171.315394614001,167.659116655826,174.305062011242
"1927","2020-05-09","San Diego County",6073,373.75925963011,368.06990052883,379.034356183601,140.279624731775,137.167798396114,143.105603856826,175.943336395341,172.225922043867,178.969127562765
"1928","2020-05-10","San Diego County",6073,374.614229414759,368.918753440517,379.855017599264,140.608389075796,137.493317789872,143.390337688335,180.581490373529,176.804426552442,183.646863210474
