,date,county,fips,hosptot_mean,hosptot_CI95l,hosptot_CI95u,icutot_mean,icutot_CI95l,icutot_CI95u,cummort_mean,cummort_CI95l,cummort_CI95u,,,,,,,
771,5/1/20,Marin County,6041,4.711277805,4.557229266,4.848843357,2.171096537,2.114553483,2.223503152,8.673025251,8.537550983,8.83214597,,,,,,,
772,5/2/20,Marin County,6041,4.748681245,4.593588062,4.887431585,2.190095544,2.133383248,2.242821241,8.849127564,8.711003177,9.00831519,,,,,,,
773,5/3/20,Marin County,6041,4.790603924,4.634571282,4.930478179,2.211513077,2.154658287,2.264673798,9.026931726,8.886164524,9.187666642,,,,,,,
774,5/4/20,Marin County,6041,4.836897806,4.68027092,4.977983524,2.235226898,2.178254852,2.288805285,9.206624892,9.063221263,9.368881091,,,,,,,
775,5/5/20,Marin County,6041,4.887428644,4.730240928,5.030208267,2.261127546,2.204062253,2.31510892,9.388385073,9.242350661,9.552137929,,,,,,,
776,5/6/20,Marin County,6041,4.942075836,4.784360205,5.087113165,2.28911777,2.231927691,2.343578545,9.572382153,9.423255924,9.738789509,,,,,,,
777,5/7/20,Marin County,6041,5.000732153,4.84252133,5.147464831,2.319111902,2.261789808,2.374490575,9.758778866,9.606553088,9.928455862,,,,,,,
778,5/8/20,Marin County,6041,5.063303373,4.904465613,5.211027569,2.351035201,2.293602647,2.407338226,9.947731705,9.792280676,10.12066132,,,,,,,
779,5/9/20,Marin County,6041,5.129707855,4.971130756,5.278865552,2.38482319,2.327300936,2.442058378,10.13939178,9.979968471,10.31555652,,,,,,,
780,5/10/20,Marin County,6041,5.199876074,5.040378323,5.35058191,2.420421,2.362829248,2.478090491,10.33390562,10.1691779,10.5132874,,,,,,,
781,5/11/20,Marin County,6041,5.27375013,5.113891673,5.425018265,2.457782725,2.400141341,2.515868209,10.5314159,10.36070922,10.71475784,,,,,,,
782,5/12/20,Marin County,6041,5.351283244,5.191093262,5.502625416,2.496870799,2.439199516,2.55536499,10.73206217,10.55533596,10.9203689,,,,,,,
783,5/13/20,Marin County,6041,5.432439265,5.271597067,5.583804248,2.537655419,2.480058426,2.596588221,10.93598145,10.75319425,11.12758552,,,,,,,
784,5/14/20,Marin County,6041,5.517192178,5.355712103,5.668799589,2.580113978,2.522573012,2.639570332,11.14330885,10.95441827,11.33787991,,,,,,,
785,5/15/20,Marin County,6041,5.605525629,5.443423767,5.758320992,2.624230555,2.566677627,2.684397478,11.35417813,11.15994441,11.55170967,,,,,,,
786,5/16/20,Marin County,6041,5.697432478,5.53475746,5.851875905,2.669995432,2.612218021,2.731092857,11.56872218,11.3708587,11.76781414,,,,,,,
787,5/17/20,Marin County,6041,5.792914364,5.630772791,5.949213245,2.717404649,2.659405465,2.77954305,11.78707352,11.58559716,11.98768294,,,,,,,
788,5/18/20,Marin County,6041,5.891981306,5.730450382,6.050330697,2.766459597,2.708242236,2.829192905,12.00936473,11.80417187,12.2114687,,,,,,,
789,5/19/20,Marin County,6041,5.994651326,5.83381141,6.155735888,2.817166645,2.758735606,2.879975235,12.23572884,12.02660062,12.44077672,,,,,,,
790,5/20/20,Marin County,6041,6.100950097,5.940229759,6.264807568,2.869536808,2.810861738,2.93268817,12.46629976,12.25335788,12.67474979,,,,,,,
791,5/21/20,Marin County,6041,6.210910626,6.047982465,6.377580682,2.923585436,2.864074029,2.987331444,12.70121257,12.48548111,12.91135405,,,,,,,
792,5/22/20,Marin County,6041,6.324572957,6.158127451,6.494097112,2.979331944,2.919118452,3.04380487,12.94060389,12.72136563,13.15181098,,,,,,,
793,5/23/20,Marin County,6041,6.441983908,6.274370396,6.614405421,3.036799562,2.976755016,3.102005295,13.18461219,12.96161672,13.39686138,,,,,,,
794,5/24/20,Marin County,6041,6.563196822,6.394983058,6.738560621,3.096015125,3.036166068,3.161959531,13.43337807,13.20634362,13.64664531,,,,,,,
795,5/25/20,Marin County,6041,6.68827136,6.519491194,6.866623959,3.15700887,3.096928992,3.223594269,13.68704454,13.45598181,13.90215097,,,,,,,
796,5/26/20,Marin County,6041,6.817273297,6.647962694,6.998662729,3.219814271,3.159382562,3.286936358,13.94575729,13.71067833,14.16351435,,,,,,,
797,5/27/20,Marin County,6041,6.950274359,6.780202353,7.134750108,3.284467891,3.223689006,3.352287596,14.20966494,13.97058326,14.43006219,,,,,,,
798,5/28/20,Marin County,6041,7.087352073,6.916152241,7.275327508,3.351009247,3.289553022,3.419548204,14.47891926,14.23584995,14.70194549,,,,,,,
799,5/29/20,Marin County,6041,7.228589629,7.056274031,7.420142365,3.419480703,3.356557684,3.488700657,14.75367545,14.50663526,14.97931858,,,,,,,
800,5/30/20,Marin County,6041,7.374075779,7.200658055,7.567220301,3.489927371,3.425377998,3.559734064,15.03409228,14.78309975,15.26233934,,,,,,,
801,5/31/20,Marin County,6041,7.52390474,7.349400226,7.719208931,3.562397036,3.496123436,3.632788812,15.32033239,15.06540797,15.55116937,,,,,,,
802,6/1/20,Marin County,6041,7.678176109,7.502601954,7.875742436,3.636940081,3.56875799,3.707914627,15.61256246,15.3537286,15.8460938,,,,,,,
803,6/2/20,Marin County,6041,7.836994818,7.660390859,8.036888894,3.713609441,3.643458369,3.785326337,15.9109534,15.64823471,16.14805026,,,,,,,
804,6/3/20,Marin County,6041,8.000471065,7.822033808,8.2040208,3.792460552,3.720278038,3.86510636,16.2156806,15.94910394,16.45759003,,,,,,,
805,6/4/20,Marin County,6041,8.168720302,7.988444638,8.375993387,3.873551322,3.799272873,3.946983966,16.52692408,16.25616416,16.7739925,,,,,,,
806,6/5/20,Marin County,6041,8.341863173,8.159745701,8.553015746,3.956942104,3.88050113,4.030992658,16.84486872,16.56901288,17.0978718,,,,,,,
807,6/6/20,Marin County,6041,8.520025568,8.334765987,8.735029188,4.042695683,3.964401681,4.117434854,17.16970444,16.88873921,17.42875629,,,,,,,
808,6/7/20,Marin County,6041,8.703338538,8.514404448,8.921109946,4.130877262,4.051653835,4.206027157,17.50162641,17.21553935,17.76680348,,,,,,,
809,6/8/20,Marin County,6041,8.891938389,8.700387811,9.112499723,4.221554465,4.141387044,4.297099749,17.84083522,17.54961504,18.11221446,,,,,,,
810,6/9/20,Marin County,6041,9.085966618,8.891758277,9.309556196,4.314797335,4.233146523,4.391370102,18.1875371,17.8911737,18.46471288,,,,,,,
811,6/10/20,Marin County,6041,9.285569997,9.086191671,9.512235239,4.41067835,4.327491716,4.48831645,18.5419441,18.24042867,18.81975216,,,,,,,
812,6/11/20,Marin County,6041,9.490900561,9.285761636,9.720671511,4.509272428,4.424509832,4.587987594,18.9042743,18.59759942,19.18390056,,,,,,,
813,6/12/20,Marin County,6041,9.702115679,9.491051355,9.935021655,4.61065695,4.522919711,4.691454648,19.27475199,18.96231638,19.55975265,,,,,,,
814,6/13/20,Marin County,6041,9.919378078,9.702218788,10.15544758,4.714911778,4.623545881,4.798460221,19.65360789,19.33514231,19.94400029,,,,,,,
815,6/14/20,Marin County,6041,10.14285588,9.919805851,10.38211648,4.822119275,4.72613682,4.90699903,20.04107934,19.71645086,20.33704933,,,,,,,
816,6/15/20,Marin County,6041,10.37272266,10.14436445,10.61520089,4.932364342,4.8316001,5.020496864,20.4374105,20.10485582,20.73897937,,,,,,,
817,6/16/20,Marin County,6041,10.60915752,10.37536153,10.85487876,5.045734432,4.943119938,5.136810465,20.84285258,20.50221556,21.15139325,,,,,,,
818,6/17/20,Marin County,6041,10.85234511,10.61297911,11.10133346,5.16231959,5.058038853,5.255352561,21.25766401,20.91071796,21.57461717,,,,,,,
819,6/18/20,Marin County,6041,11.10247571,10.85740478,11.35475386,5.282212479,5.176230118,5.377244935,21.68211067,21.3321808,22.00763839,,,,,,,
820,6/19/20,Marin County,6041,11.35974529,11.10612266,11.61533438,5.405508412,5.297788256,5.502583532,22.11646613,21.76342849,22.44637333,,,,,,,
821,6/20/20,Marin County,6041,11.62435554,11.36028,11.88327504,5.532305382,5.422810433,5.631578808,22.56101181,22.20299422,22.89510787,,,,,,,
822,6/21/20,Marin County,6041,11.89651395,11.62572263,12.15878152,5.662704098,5.551280369,5.765048319,23.01603724,22.6496167,23.35683325,,,,,,,
823,6/22/20,Marin County,6041,12.17643388,11.9011037,12.44206519,5.79680801,5.684021232,5.903040463,23.4818403,23.10683841,23.82683471,,,,,,,
824,6/23/20,Marin County,6041,12.46433459,12.18426374,12.73370706,5.934723346,5.820747646,6.044968973,23.95872736,23.57496173,24.30628291,,,,,,,
825,6/24/20,Marin County,6041,12.7604413,12.47640041,13.034445,6.076559134,5.961388399,6.190984112,24.44701359,24.05429774,24.7989696,,,,,,,
826,6/25/20,Marin County,6041,13.06498525,12.7769658,13.34368842,6.222427233,6.105979462,6.341330893,24.94702316,24.54633665,25.3045284,,,,,,,
827,6/26/20,Marin County,6041,13.37820374,13.08329255,13.66167414,6.372442356,6.251628278,6.495966685,25.45908947,25.05419641,25.82212259,,,,,,,
828,6/27/20,Marin County,6041,13.70034017,13.39834936,13.98864497,6.526722094,6.400804819,6.655012633,25.98355535,25.57001987,26.35209141,,,,,,,
829,6/28/20,Marin County,6041,14.03164405,13.7221145,14.32546804,6.685386931,6.555432637,6.819120437,26.52077335,26.09530051,26.89478359,,,,,,,
830,6/29/20,Marin County,6041,14.37237105,14.05489901,14.67231252,6.848560269,6.715425095,6.988557388,27.07110594,26.63220801,27.45055764,,,,,,,
831,6/30/20,Marin County,6041,14.73861984,14.41336566,15.04462798,7.018353654,6.881388693,7.162322331,27.63510278,27.1845379,28.01995679,,,,,,,
832,7/1/20,Marin County,6041,15.19720814,14.86462561,15.50840025,7.21411051,7.073866039,7.361447818,28.21503578,27.75415297,28.60522659,,,,,,,
833,7/2/20,Marin County,6041,15.80169103,15.4656888,16.11868767,7.468692338,7.325629453,7.617755096,28.81609882,28.34486033,29.21150105,,,,,,,
834,7/3/20,Marin County,6041,16.58350464,16.24053992,16.90606153,7.811551767,7.665544826,7.96000723,29.44609806,28.96468582,29.8464956,,,,,,,
835,7/4/20,Marin County,6041,17.55996833,17.21075759,17.89080322,8.263525316,8.106552397,8.416413167,30.11468056,29.62359308,30.51918651,,,,,,,
836,7/5/20,Marin County,6041,18.73997237,18.37170637,19.0796748,8.837260199,8.671736645,8.987951375,30.83260284,30.33275666,31.23998002,,,,,,,
837,7/6/20,Marin County,6041,20.09795381,19.71477872,20.43636523,9.535982156,9.362415289,9.67948668,31.6109003,31.10372244,32.02121481,,,,,,,
838,7/7/20,Marin County,6041,21.50836137,21.12087947,21.84625226,10.32962419,10.1432643,10.47298808,32.45801072,31.94540015,32.87117804,,,,,,,
839,7/8/20,Marin County,6041,22.86662656,22.47054337,23.21853262,11.16150476,10.96158867,11.31536265,33.37748232,32.86164398,33.7951602,,,,,,,
840,7/9/20,Marin County,6041,24.10961761,23.69150321,24.47639365,11.97801033,11.76308038,12.14604357,34.36823748,33.8515053,34.79394642,,,,,,,
841,7/10/20,Marin County,6041,25.20309358,24.76393121,25.58180068,12.7391849,12.50349578,12.92270915,35.42574449,34.91043886,35.86025101,,,,,,,
842,7/11/20,Marin County,6041,26.13236323,25.67209261,26.52043718,13.41956025,13.16643189,13.62128492,36.54325849,36.03003044,36.97726577,,,,,,,
843,7/12/20,Marin County,6041,26.89554957,26.41504938,27.29139214,14.00567516,13.73970653,14.22464773,37.7128489,37.1991741,38.15079258,,,,,,,
844,7/13/20,Marin County,6041,27.49883622,27.00376124,27.89816014,14.49294267,14.21539781,14.72445366,38.92615864,38.41361157,39.37015014,,,,,,,
845,7/14/20,Marin County,6041,27.95316954,27.44540562,28.34585364,14.88284396,14.59184377,15.12156517,40.17492379,39.65686824,40.62432866,,,,,,,
846,7/15/20,Marin County,6041,28.27200875,27.77334358,28.65875951,15.18071552,14.88041317,15.42487374,41.45130493,40.92693215,41.90414778,,,,,,,
847,7/16/20,Marin County,6041,28.46982112,27.9805308,28.85667631,15.39411938,15.09261232,15.64659678,42.74807987,42.21830421,43.18937174,,,,,,,
848,7/17/20,Marin County,6041,28.56110187,28.08445537,28.96032024,15.53169757,15.23160878,15.79607646,44.05873915,43.52449375,44.49175661,,,,,,,
849,7/18/20,Marin County,6041,28.55976044,28.09802214,28.97217064,15.60239821,15.30497568,15.87579888,45.37751569,44.83209719,45.80474531,,,,,,,
850,7/19/20,Marin County,6041,28.47876016,28.02661188,28.89981976,15.61497469,15.32358146,15.88662624,46.69937194,46.15199578,47.12716786,,,,,,,
851,7/20/20,Marin County,6041,28.32993077,27.88472638,28.74283962,15.57767968,15.28988711,15.84286995,48.01996072,47.4708137,48.45021651,,,,,,,
852,7/21/20,Marin County,6041,28.12389683,27.68550586,28.52640445,15.49809458,15.21453037,15.75659124,49.33557137,48.78478602,49.77041584,,,,,,,
853,7/22/20,Marin County,6041,27.87008184,27.44166614,28.26142728,15.38305132,15.10502473,15.63602196,50.64306894,50.08729881,51.0866263,,,,,,,
854,7/23/20,Marin County,6041,27.57675974,27.15690395,27.95575882,15.23861501,14.96467015,15.48512307,51.93983154,51.39416904,52.39114431,,,,,,,
855,7/24/20,Marin County,6041,27.25113431,26.83448638,27.61889202,15.07010571,14.79972963,15.31056958,53.22368916,52.66790295,53.681901,,,,,,,
856,7/25/20,Marin County,6041,26.89943282,26.48628481,27.25647583,14.88214351,14.61473882,15.11962827,54.49286601,53.92240344,54.95982489,,,,,,,
857,7/26/20,Marin County,6041,26.52700518,26.1175761,26.87762667,14.67870653,14.41885032,14.91447449,55.74592741,55.17477155,56.22092468,,,,,,,
858,7/27/20,Marin County,6041,26.13842217,25.74521065,26.48579759,14.46319454,14.21291308,14.69642019,56.9817318,56.40645461,57.46404032,,,,,,,
859,7/28/20,Marin County,6041,25.73756962,25.3676801,26.08073474,14.23849344,13.99818578,14.469395,58.19938794,57.62068162,58.68889651,,,,,,,
860,7/29/20,Marin County,6041,25.32773572,24.96190099,25.66817518,14.00703765,13.77586915,14.23421148,59.39821717,58.81676344,59.89813991,,,,,,,
861,7/30/20,Marin County,6041,24.91169084,24.55000094,25.24318059,13.77086855,13.54952956,13.99114603,60.57772043,59.99136166,61.08199066,,,,,,,
862,7/31/20,Marin County,6041,24.4917592,24.13493397,24.81004351,13.53168799,13.31890072,13.75215076,61.73754966,61.14598382,62.2456548,,,,,,,
863,8/1/20,Marin County,6041,24.06988246,23.7185413,24.38098383,13.29090645,13.08196726,13.50698291,62.87748312,62.28195599,63.38892724,,,,,,,
864,8/2/20,Marin County,6041,23.64767572,23.30483274,23.94854676,13.04968585,12.84474471,13.26105213,63.99740424,63.39914157,64.51177173,,,,,,,
865,8/3/20,Marin County,6041,23.22647627,22.89412845,23.51033603,12.80897724,12.60328338,13.01537343,65.09728359,64.49748767,65.61361671,,,,,,,
866,8/4/20,Marin County,6041,22.80738602,22.47535477,23.07793915,12.56955351,12.35937372,12.77077576,66.17716354,65.57701044,66.69292249,,,,,,,
867,8/5/20,Marin County,6041,22.39130787,22.06624759,22.64868369,12.33203777,12.11826046,12.52896193,67.23714529,66.63778261,67.75214032,,,,,,,
868,8/6/20,Marin County,6041,21.97897708,21.65953205,22.22684494,12.09692772,11.8798367,12.29218053,68.27737792,67.67992308,68.79143028,,,,,,,
869,8/7/20,Marin County,6041,21.57098797,21.25932863,21.81938414,11.86461648,11.6547091,12.06113873,69.29804917,68.70358804,69.81126491,,,,,,,
870,8/8/20,Marin County,6041,21.16781669,20.85206249,21.42479635,11.63541024,11.4297302,11.83293348,70.29937777,69.70984714,70.81167007,,,,,,,
871,8/9/20,Marin County,6041,20.76984051,20.44718013,21.0370548,11.40954333,11.20809485,11.601827,71.28160694,70.69403432,71.79378223,,,,,,,
872,8/10/20,Marin County,6041,20.37735413,20.05407398,20.65521272,11.18719077,10.98958178,11.37592427,72.24499906,71.66084556,72.76213893,,,,,,,
873,8/11/20,Marin County,6041,19.9905835,19.66154899,20.26907297,10.96847895,10.77241557,11.15410045,73.18983118,72.61107791,73.71246269,,,,,,,
874,8/12/20,Marin County,6041,19.60969735,19.27522081,19.89172444,10.75349451,10.55580714,10.94042186,74.11639134,73.54363055,74.64020132,,,,,,,
875,8/13/20,Marin County,6041,19.23481697,18.90004623,19.50541575,10.54229169,10.34293386,10.72954958,75.02497549,74.45415204,75.55365543,,,,,,,
876,8/14/20,Marin County,6041,18.86602437,18.52442204,19.12800024,10.33489858,10.13757777,10.52812945,75.915885,75.34805098,76.45332998,,,,,,,
877,8/15/20,Marin County,6041,18.50336911,18.16059102,18.76459106,10.13132219,9.936976428,10.32636418,76.78942457,76.21723428,77.33072223,,,,,,,
878,8/16/20,Marin County,6041,18.14687398,17.8058653,18.41891026,9.93155264,9.735961289,10.12718589,77.64590056,77.06759473,78.18968226,,,,,,,
879,8/17/20,Marin County,6041,17.79653977,17.45220862,18.0804188,9.735566723,9.533245243,9.934547047,78.48561958,77.90104705,79.03067914,,,,,,,
880,8/18/20,Marin County,6041,17.45234929,17.10377251,17.74761849,9.543330695,9.334608501,9.746684796,79.30888743,78.71791716,79.85386632,,,,,,,
881,8/19/20,Marin County,6041,17.11427057,16.76178836,17.42047941,9.354802614,9.140002423,9.565435112,80.11600815,79.51474329,80.66365497,,,,,,,
882,8/20/20,Marin County,6041,16.78225971,16.4242663,17.0991023,9.1699343,8.949371764,9.385451387,80.90728332,80.29465235,81.45849352,,,,,,,
883,8/21/20,Marin County,6041,16.45626306,16.091016,16.78172938,8.988672836,8.76265623,9.208452801,81.68301149,81.05914512,82.23939019,,,,,,,
884,8/22/20,Marin County,6041,16.13621918,15.7641341,16.46558316,8.810961842,8.579791862,9.034759348,82.44348769,81.81828228,83.00653301,,,,,,,
885,8/23/20,Marin County,6041,15.82206039,15.44327565,16.15597185,8.636742487,8.40071208,8.864319188,83.18900316,82.56337748,83.76465769,,,,,,,
886,8/24/20,Marin County,6041,15.51371401,15.12660888,15.85337612,8.465954296,8.22534855,8.698395963,83.919845,83.28796291,84.50806999,,,,,,,
887,8/25/20,Marin County,6041,15.21110351,14.81972501,15.55954034,8.298535801,8.054696728,8.535617276,84.63629601,83.99707244,85.23497776,,,,,,,
888,8/26/20,Marin County,6041,14.91414938,14.51999797,15.27362248,8.134425049,7.889565847,8.375881941,85.33863453,84.69017837,85.94105068,,,,,,,
889,8/27/20,Marin County,6041,14.62276981,14.22613002,14.99398159,7.973560008,7.727822117,8.219135305,86.02713433,85.3693259,86.63510344,,,,,,,
890,8/28/20,Marin County,6041,14.33688135,13.93802642,14.71282786,7.815878882,7.569398328,8.065322937,86.70206459,86.03479255,87.31222719,,,,,,,
891,8/29/20,Marin County,6041,14.0563994,13.65559165,14.43678007,7.661320352,7.413759911,7.914390845,87.36368981,86.68574111,87.97646768,,,,,,,
892,8/30/20,Marin County,6041,13.78123859,13.37872983,14.16576033,7.509823765,7.260752869,7.76483616,88.0122698,87.3171229,88.63319571,,,,,,,
893,8/31/20,Marin County,6041,13.51131316,13.10734505,13.89969035,7.361329266,7.110911184,7.617044207,88.64805975,87.92904996,89.27781009,,,,,,,
894,9/1/20,Marin County,6041,13.24653723,12.84134161,13.63849174,7.215777903,6.964170102,7.472577407,89.27131017,88.545231,89.91675898,,,,,,,
895,9/2/20,Marin County,6041,12.98682501,12.58062429,13.38223006,7.073111697,6.820465975,7.331226152,89.88226698,89.14926355,90.54383848,,,,,,,
896,9/3/20,Marin County,6041,12.73209101,12.32509846,13.1319956,6.933273693,6.679736309,7.192548618,90.48117153,89.74138603,91.15895435,,,,,,,
897,9/4/20,Marin County,6041,12.48225019,12.07467028,12.88593158,6.796207988,6.541919795,7.056494694,91.06826067,90.32027681,91.76233348,,,,,,,
898,9/5/20,Marin County,6041,12.2372181,11.82924678,12.64220819,6.661859745,6.406956328,6.923015161,91.64376677,90.8924376,92.35348551,,,,,,,
899,9/6/20,Marin County,6041,11.99691095,11.58816713,12.40452942,6.5301752,6.274707281,6.792061695,92.20791783,91.45504342,92.93013362,,,,,,,
900,9/7/20,Marin County,6041,11.76124574,11.35149432,12.17183239,6.401101659,6.144697277,6.663586871,92.7609375,92.00546048,93.49687036,,,,,,,
901,9/8/20,Marin County,6041,11.53014032,11.1195862,11.94455443,6.274587489,6.017391417,6.538039166,93.30304518,92.54098396,94.05303259,,,,,,,
902,9/9/20,Marin County,6041,11.3035134,10.89235395,11.72218528,6.150582098,5.892733686,6.415274907,93.83445606,93.06444617,94.598462,,,,,,,
903,9/10/20,Marin County,6041,11.08128467,10.66970988,11.50463684,6.029035925,5.770669229,6.29481844,94.35538122,93.57757192,95.13336525,,,,,,,
904,9/11/20,Marin County,6041,10.86337481,10.45156744,11.29107736,5.909900416,5.651144329,6.176626766,94.86602768,94.07575153,95.65794513,,,,,,,
905,9/12/20,Marin County,6041,10.64970546,10.23784127,11.08143853,5.793128004,5.534106393,6.060657717,95.36659845,94.56308487,96.17240063,,,,,,,
906,9/13/20,Marin County,6041,10.44019935,10.02821444,10.87565291,5.678672085,5.419503925,5.946869935,95.85729266,95.03739441,96.67692701,,,,,,,
907,9/14/20,Marin County,6041,10.23478025,9.822456295,10.67365394,5.566486999,5.307286502,5.835222856,96.33830555,95.50206206,97.17171586,,,,,,,
908,9/15/20,Marin County,6041,10.03337298,9.62088651,10.475376,5.456528002,5.197404755,5.725872573,96.80982861,95.96068995,97.65695516,,,,,,,
909,9/16/20,Marin County,6041,9.835903455,9.423424464,10.28075433,5.348751253,5.089810339,5.61879284,97.27204961,96.41316635,98.13282934,,,,,,,
910,9/17/20,Marin County,6041,9.642298668,9.229990741,10.08972507,5.243113783,4.984455916,5.513721054,97.72515269,96.84868785,98.60243862,,,,,,,
911,9/18/20,Marin County,6041,9.452486714,9.040220236,9.902198891,5.139573479,4.881295128,5.410620061,98.16931837,97.27047621,99.06571109,,,,,,,
912,9/19/20,Marin County,6041,9.266396757,8.853668745,9.717668572,5.038089063,4.780260914,5.309138048,98.6047237,97.69181088,99.52017609,,,,,,,
913,9/20/20,Marin County,6041,9.083959081,8.670953705,9.536564498,4.938620071,4.680941215,5.208437233,99.03154228,98.10848916,99.96600149,,,,,,,
914,9/21/20,Marin County,6041,8.905105034,8.491999496,9.358825794,4.841126832,4.58369898,5.1096541,99.44994429,98.51678936,100.4070064,,,,,,,
915,9/22/20,Marin County,6041,8.729767076,8.316731777,9.184392501,4.745570457,4.488491012,5.012752628,99.86009662,98.91688084,100.8405804,,,,,,,
916,9/23/20,Marin County,6041,8.557878724,8.145077451,9.013205575,4.651912811,4.395275,4.91769746,100.2621629,99.30435868,101.2660214,,,,,,,
917,9/24/20,Marin County,6041,8.389374602,7.976964655,8.8452069,4.560116507,4.304009509,4.824453899,100.6563035,99.68360744,101.6801471,,,,,,,
918,9/25/20,Marin County,6041,8.224190372,7.812322765,8.680339254,4.47014488,4.214653952,4.732987883,101.0426758,100.0551181,102.0827046,,,,,,,
919,9/26/20,Marin County,6041,8.062262796,7.651059548,8.518546312,4.381961976,4.127168576,4.643265981,101.421434,100.4280545,102.4775818,,,,,,,
920,9/27/20,Marin County,6041,7.903529661,7.492459805,8.359772627,4.295532538,4.041514445,4.555255372,101.7927291,100.7946245,102.864926,,,,,,,
921,9/28/20,Marin County,6041,7.747929814,7.33715465,8.203963667,4.210821989,3.957653417,4.468923837,102.1567096,101.1479151,103.2448818,,,,,,,
922,9/29/20,Marin County,6041,7.595403145,7.185077484,8.051065746,4.127796419,3.875548132,4.384239747,102.5135205,101.4854724,103.6175911,,,,,,,
923,9/30/20,Marin County,6041,7.445890572,7.036162916,7.901026048,4.04642257,3.795161995,4.301172049,102.8633045,101.8155979,103.9816756,,,,,,,
924,10/1/20,Marin County,6041,7.299334019,6.890346741,7.753954686,3.966667827,3.716459159,4.219690258,103.206201,102.1389494,104.3381264,,,,,,,
925,10/2/20,Marin County,6041,7.155676431,6.747565932,7.609640108,3.8885002,3.63940451,4.139764443,103.5423471,102.4568872,104.6877245,,,,,,,
926,10/3/20,Marin County,6041,7.014861743,6.60775863,7.468023798,3.811888315,3.563963649,4.061365218,103.8718769,102.7716435,105.0306025,,,,,,,
927,10/4/20,Marin County,6041,6.87683488,6.47086412,7.329190343,3.736801403,3.490102886,3.984463735,104.1949219,103.0792998,105.3668909,,,,,,,
928,10/5/20,Marin County,6041,6.741541738,6.33682283,7.192966415,3.663209286,3.417789213,3.909362759,104.5116112,103.3787278,105.6967173,,,,,,,
929,10/6/20,Marin County,6041,6.608929178,6.205576305,7.059290176,3.591082364,3.346990303,3.836124841,104.8220711,103.6720285,106.0202072,,,,,,,
930,10/7/20,Marin County,6041,6.47894501,6.0770672,6.928114995,3.520391612,3.277674488,3.764413355,105.1264255,103.9592186,106.3374834,,,,,,,
931,10/8/20,Marin County,6041,6.351537983,5.951239259,6.799395019,3.451108559,3.209810748,3.694056376,105.4247959,104.2361551,106.6486665,,,,,,,
932,10/9/20,Marin County,6041,6.226657774,5.828037304,6.673085167,3.383205287,3.143368698,3.625158897,105.7173013,104.5073761,106.9538748,,,,,,,
933,10/10/20,Marin County,6041,6.10425497,5.707407218,6.549141118,3.316654412,3.078318579,3.557650713,106.0040584,104.7730009,107.2532242,,,,,,,
934,10/11/20,Marin County,6041,5.984281062,5.58929593,6.427519306,3.251429081,3.014631239,3.49141413,106.2851816,105.0323808,107.5468285,,,,,,,
935,10/12/20,Marin County,6041,5.866688432,5.4736514,6.308176906,3.187502961,2.952278126,3.42642536,106.560783,105.286858,107.8347992,,,,,,,
936,10/13/20,Marin County,6041,5.751430333,5.360422599,6.191071825,3.124850226,2.891231275,3.362707672,106.8309725,105.5390765,108.1172456,,,,,,,
937,10/14/20,Marin County,6041,5.638460886,5.2495595,6.076162697,3.063445551,2.831463295,3.300227,107.0958578,105.786135,108.3942751,,,,,,,
938,10/15/20,Marin County,6041,5.527735063,5.141013056,5.963408867,3.003264101,2.77294736,3.238922191,107.3555444,106.0281404,108.6659928,,,,,,,
939,10/16/20,Marin County,6041,5.419208669,5.034735191,5.85277039,2.944281523,2.715657196,3.178771223,107.6101359,106.2651974,108.9325018,,,,,,,
940,10/17/20,Marin County,6041,5.312838342,4.930678775,5.744208011,2.886473938,2.659567069,3.119752467,107.8597336,106.4974085,109.1939035,,,,,,,
941,10/18/20,Marin County,6041,5.208581528,4.828797618,5.637683162,2.829817931,2.60465178,3.061844688,108.1044369,106.7248743,109.4516468,,,,,,,
942,10/19/20,Marin County,6041,5.106396475,4.729046448,5.533157953,2.774290542,2.550886648,3.005027037,108.3443432,106.9474759,109.7085339,,,,,,,
943,10/20/20,Marin County,6041,5.006242218,4.631380898,5.43059516,2.719869258,2.498185395,2.949279039,108.579548,107.1654342,109.9605866,,,,,,,
944,10/21/20,Marin County,6041,4.908078567,4.535685505,5.329958213,2.666532006,2.446513176,2.894580599,108.8101448,107.3789381,110.2084503,,,,,,,
945,10/22/20,Marin County,6041,4.811866097,4.441804934,5.231211193,2.614257146,2.395925683,2.840911982,109.0362254,107.5880799,110.4569542,,,,,,,
946,10/23/20,Marin County,6041,4.717566129,4.349892815,5.134318817,2.56302346,2.346400044,2.788253814,109.2578796,107.7929502,110.70087,,,,,,,
947,10/24/20,Marin County,6041,4.625140727,4.259907915,5.039246431,2.512810143,2.297913863,2.736587078,109.4751956,107.9936376,110.9402837,,,,,,,
948,10/25/20,Marin County,6041,4.534552678,4.171809833,4.945959999,2.463596802,2.250445208,2.685893101,109.6882595,108.1902286,111.1752799,,,,,,,
949,10/26/20,Marin County,6041,4.445765481,4.085558993,4.854426095,2.415363441,2.203972605,2.636153556,109.897156,108.3828084,111.4059415,,,,,,,
950,3/1/20,Orange County,6059,0,0,0,0,0,0,0,0,0,,,,,,,
951,3/2/20,Orange County,6059,0.002443699,0.002389987,0.002500406,7.18E-05,7.00E-05,7.43E-05,3.43E-06,3.33E-06,3.53E-06,,,,,,,
